year,state_name,Value,commodity,avg_temp_f,total_precip_inches,drought_severity_index,drought_category,yield_anomaly,yield_yoy_change,temp_stress,precip_anomaly,drought_risk_score
2013,TENNESSEE,42.0,SOYBEANS,69.8,28.5,212.0,Moderate,-7.1383449147188855,-9.677419354838712,0.20000000000000284,18.192892874731083,42.4
2013,TENNESSEE,48.0,SOYBEANS,69.8,28.5,212.0,Moderate,6.127605811749844,14.28571428571428,0.20000000000000284,18.192892874731083,42.4
2013,TENNESSEE,43.0,SOYBEANS,69.8,28.5,212.0,Moderate,-4.927353126974098,-10.416666666666663,0.20000000000000284,18.192892874731083,42.4
2014,TENNESSEE,46.0,SOYBEANS,67.0,31.9,239.0,Moderate,1.7056222362602673,6.976744186046502,3.0,32.29309763873409,47.8
2014,TENNESSEE,44.0,SOYBEANS,67.0,31.9,239.0,Moderate,-2.7163613392293096,-4.347826086956519,3.0,32.29309763873409,47.8
2014,TENNESSEE,48.0,SOYBEANS,67.0,31.9,239.0,Moderate,6.127605811749844,9.090909090909083,3.0,32.29309763873409,47.8
2014,TENNESSEE,49.0,SOYBEANS,67.0,31.9,239.0,Moderate,8.338597599494632,2.083333333333326,3.0,32.29309763873409,47.8
2014,TENNESSEE,47.0,SOYBEANS,67.0,31.9,239.0,Moderate,3.9166140240050558,-4.081632653061229,3.0,32.29309763873409,47.8
2015,TENNESSEE,46.0,SOYBEANS,68.6,16.8,177.0,Low,1.7056222362602673,-2.127659574468088,1.4000000000000057,-30.3283999896322,35.4
2015,TENNESSEE,45.0,SOYBEANS,68.6,16.8,177.0,Low,-0.5053695514845213,-2.1739130434782594,1.4000000000000057,-30.3283999896322,35.4
2015,TENNESSEE,47.0,SOYBEANS,68.6,16.8,177.0,Low,3.9166140240050558,4.444444444444451,1.4000000000000057,-30.3283999896322,35.4
2015,TENNESSEE,44.0,SOYBEANS,68.6,16.8,177.0,Low,-2.7163613392293096,-6.382978723404253,1.4000000000000057,-30.3283999896322,35.4
2015,TENNESSEE,45.0,SOYBEANS,68.6,16.8,177.0,Low,-0.5053695514845213,2.2727272727272707,1.4000000000000057,-30.3283999896322,35.4
2016,TENNESSEE,45.0,SOYBEANS,66.9,20.3,235.0,Moderate,-0.5053695514845213,0.0,3.0999999999999943,-15.813483320805574,47.0
2016,TENNESSEE,46.0,SOYBEANS,66.9,20.3,235.0,Moderate,1.7056222362602673,2.2222222222222143,3.0999999999999943,-15.813483320805574,47.0
2016,TENNESSEE,44.0,SOYBEANS,66.9,20.3,235.0,Moderate,-2.7163613392293096,-4.347826086956519,3.0999999999999943,-15.813483320805574,47.0
2016,TENNESSEE,46.0,SOYBEANS,66.9,20.3,235.0,Moderate,1.7056222362602673,4.545454545454541,3.0999999999999943,-15.813483320805574,47.0
2016,TENNESSEE,49.0,SOYBEANS,66.9,20.3,235.0,Moderate,8.338597599494632,6.521739130434789,3.0999999999999943,-15.813483320805574,47.0
2017,TENNESSEE,47.9,SOYBEANS,64.2,22.4,102.0,Low,5.906506632975362,-2.244897959183678,5.799999999999997,-7.10453331950961,20.4
2017,TENNESSEE,46.8,SOYBEANS,64.2,22.4,102.0,Low,3.4744156664560917,-2.2964509394572064,5.799999999999997,-7.10453331950961,20.4
2017,TENNESSEE,51.9,SOYBEANS,64.2,22.4,102.0,Low,14.750473783954515,10.897435897435903,5.799999999999997,-7.10453331950961,20.4
2017,TENNESSEE,50.0,SOYBEANS,64.2,22.4,102.0,Low,10.54958938723942,-3.6608863198458574,5.799999999999997,-7.10453331950961,20.4
2017,TENNESSEE,45.0,SOYBEANS,64.2,22.4,102.0,Low,-0.5053695514845213,-9.999999999999998,5.799999999999997,-7.10453331950961,20.4
2017,TENNESSEE,51.0,SOYBEANS,64.2,22.4,102.0,Low,12.760581174984209,13.33333333333333,5.799999999999997,-7.10453331950961,20.4
2017,TENNESSEE,50.0,SOYBEANS,64.2,22.4,102.0,Low,10.54958938723942,-1.9607843137254943,5.799999999999997,-7.10453331950961,20.4
2017,TENNESSEE,48.0,SOYBEANS,64.2,22.4,102.0,Low,6.127605811749844,-4.0000000000000036,5.799999999999997,-7.10453331950961,20.4
2018,TENNESSEE,50.0,SOYBEANS,70.5,20.2,241.0,Moderate,10.54958938723942,4.166666666666674,0.5,-16.2281952256292,48.199999999999996
2018,TENNESSEE,56.0,SOYBEANS,70.5,20.2,241.0,Moderate,23.81554011370815,12.00000000000001,0.5,-16.2281952256292,48.199999999999996
2018,TENNESSEE,55.0,SOYBEANS,70.5,20.2,241.0,Moderate,21.604548325963364,-1.7857142857142905,0.5,-16.2281952256292,48.199999999999996
2018,TENNESSEE,45.5,SOYBEANS,70.5,20.2,241.0,Moderate,0.600126342387873,-17.272727272727273,0.5,-16.2281952256292,48.199999999999996
2018,TENNESSEE,49.0,SOYBEANS,70.5,20.2,241.0,Moderate,8.338597599494632,7.692307692307687,0.5,-16.2281952256292,48.199999999999996
2018,TENNESSEE,48.0,SOYBEANS,70.5,20.2,241.0,Moderate,6.127605811749844,-2.0408163265306145,0.5,-16.2281952256292,48.199999999999996
2018,TENNESSEE,50.0,SOYBEANS,70.5,20.2,241.0,Moderate,10.54958938723942,4.166666666666674,0.5,-16.2281952256292,48.199999999999996
2018,TENNESSEE,51.0,SOYBEANS,70.5,20.2,241.0,Moderate,12.760581174984209,2.0000000000000018,0.5,-16.2281952256292,48.199999999999996
2019,TENNESSEE,47.0,SOYBEANS,66.8,27.8,176.0,Low,3.9166140240050558,-7.843137254901967,3.200000000000003,15.289909540965763,35.199999999999996
2019,TENNESSEE,50.0,SOYBEANS,66.8,27.8,176.0,Low,10.54958938723942,6.382978723404253,3.200000000000003,15.289909540965763,35.199999999999996
2019,TENNESSEE,47.0,SOYBEANS,66.8,27.8,176.0,Low,3.9166140240050558,-6.000000000000005,3.200000000000003,15.289909540965763,35.199999999999996
2019,TENNESSEE,47.0,SOYBEANS,66.8,27.8,176.0,Low,3.9166140240050558,0.0,3.200000000000003,15.289909540965763,35.199999999999996
2019,TENNESSEE,50.0,SOYBEANS,66.8,27.8,176.0,Low,10.54958938723942,6.382978723404253,3.200000000000003,15.289909540965763,35.199999999999996
2020,TENNESSEE,50.0,SOYBEANS,66.7,28.5,126.0,Low,10.54958938723942,0.0,3.299999999999997,18.192892874731083,25.2
2020,TENNESSEE,49.0,SOYBEANS,66.7,28.5,126.0,Low,8.338597599494632,-2.0000000000000018,3.299999999999997,18.192892874731083,25.2
2020,TENNESSEE,49.0,SOYBEANS,66.7,28.5,126.0,Low,8.338597599494632,0.0,3.299999999999997,18.192892874731083,25.2
2020,TENNESSEE,48.0,SOYBEANS,66.7,28.5,126.0,Low,6.127605811749844,-2.0408163265306145,3.299999999999997,18.192892874731083,25.2
2020,TENNESSEE,50.0,SOYBEANS,66.7,28.5,126.0,Low,10.54958938723942,4.166666666666674,3.299999999999997,18.192892874731083,25.2
2021,TENNESSEE,50.0,SOYBEANS,67.7,27.4,134.0,Low,10.54958938723942,0.0,2.299999999999997,13.631061921671284,26.8
2021,TENNESSEE,49.0,SOYBEANS,67.7,27.4,134.0,Low,8.338597599494632,-2.0000000000000018,2.299999999999997,13.631061921671284,26.8
2021,TENNESSEE,50.0,SOYBEANS,67.7,27.4,134.0,Low,10.54958938723942,2.0408163265306145,2.299999999999997,13.631061921671284,26.8
2021,TENNESSEE,49.0,SOYBEANS,67.7,27.4,134.0,Low,8.338597599494632,-2.0000000000000018,2.299999999999997,13.631061921671284,26.8
2021,TENNESSEE,48.0,SOYBEANS,67.7,27.4,134.0,Low,6.127605811749844,-2.0408163265306145,2.299999999999997,13.631061921671284,26.8
2022,TENNESSEE,46.2,SOYBEANS,72.4,21.6,167.0,Low,2.1478205938092314,-3.749999999999998,2.4000000000000057,-10.42222855809854,33.4
2022,TENNESSEE,44.6,SOYBEANS,72.4,21.6,167.0,Low,-1.3897662665824335,-3.463203463203468,2.4000000000000057,-10.42222855809854,33.4
2022,TENNESSEE,48.8,SOYBEANS,72.4,21.6,167.0,Low,7.896399241945669,9.417040358744377,2.4000000000000057,-10.42222855809854,33.4
2022,TENNESSEE,48.0,SOYBEANS,72.4,21.6,167.0,Low,6.127605811749844,-1.6393442622950727,2.4000000000000057,-10.42222855809854,33.4
2022,TENNESSEE,44.0,SOYBEANS,72.4,21.6,167.0,Low,-2.7163613392293096,-8.333333333333337,2.4000000000000057,-10.42222855809854,33.4
2022,TENNESSEE,46.0,SOYBEANS,72.4,21.6,167.0,Low,1.7056222362602673,4.545454545454541,2.4000000000000057,-10.42222855809854,33.4
2022,TENNESSEE,46.0,SOYBEANS,72.4,21.6,167.0,Low,1.7056222362602673,0.0,2.4000000000000057,-10.42222855809854,33.4
2022,TENNESSEE,46.0,SOYBEANS,72.4,21.6,167.0,Low,1.7056222362602673,0.0,2.4000000000000057,-10.42222855809854,33.4
2023,TENNESSEE,51.0,SOYBEANS,69.1,28.0,129.0,Low,12.760581174984209,10.869565217391308,0.9000000000000057,16.119333350612997,25.8
2023,TENNESSEE,49.0,SOYBEANS,69.1,28.0,129.0,Low,8.338597599494632,-3.9215686274509776,0.9000000000000057,16.119333350612997,25.8
2023,TENNESSEE,54.0,SOYBEANS,69.1,28.0,129.0,Low,19.393556538218572,10.20408163265305,0.9000000000000057,16.119333350612997,25.8
2023,TENNESSEE,50.0,SOYBEANS,69.1,28.0,129.0,Low,10.54958938723942,-7.4074074074074066,0.9000000000000057,16.119333350612997,25.8
2023,TENNESSEE,50.0,SOYBEANS,69.1,28.0,129.0,Low,10.54958938723942,0.0,0.9000000000000057,16.119333350612997,25.8
2024,TENNESSEE,42.0,SOYBEANS,69.4,24.3,127.0,Low,-7.1383449147188855,-16.000000000000004,0.5999999999999943,0.7749928721391383,25.4
2024,TENNESSEE,49.0,SOYBEANS,69.4,24.3,127.0,Low,8.338597599494632,16.666666666666675,0.5999999999999943,0.7749928721391383,25.4
2024,TENNESSEE,45.0,SOYBEANS,69.4,24.3,127.0,Low,-0.5053695514845213,-8.163265306122447,0.5999999999999943,0.7749928721391383,25.4
2024,TENNESSEE,47.0,SOYBEANS,69.4,24.3,127.0,Low,3.9166140240050558,4.444444444444451,0.5999999999999943,0.7749928721391383,25.4
2024,TENNESSEE,46.0,SOYBEANS,69.4,24.3,127.0,Low,1.7056222362602673,-2.127659574468088,0.5999999999999943,0.7749928721391383,25.4
2025,TENNESSEE,43.0,SOYBEANS,70.0,28.0,241.0,Moderate,-4.927353126974098,-6.521739130434778,0.0,16.119333350612997,48.199999999999996
2025,TENNESSEE,50.0,SOYBEANS,70.0,28.0,241.0,Moderate,10.54958938723942,16.279069767441868,0.0,16.119333350612997,48.199999999999996
2025,TENNESSEE,43.0,SOYBEANS,70.0,28.0,241.0,Moderate,-4.927353126974098,-14.000000000000002,0.0,16.119333350612997,48.199999999999996
2010,TENNESSEE,53.0,WHEAT,71.7,31.1,194.0,Low,-22.389210019267818,,1.7000000000000028,28.975402400145157,38.800000000000004
2010,TENNESSEE,53.0,WHEAT,71.7,31.1,194.0,Low,-22.389210019267818,0.0,1.7000000000000028,28.975402400145157,38.800000000000004
2010,TENNESSEE,52.0,WHEAT,71.7,31.1,194.0,Low,-23.85356454720616,-1.8867924528301883,1.7000000000000028,28.975402400145157,38.800000000000004
2010,TENNESSEE,52.0,WHEAT,71.7,31.1,194.0,Low,-23.85356454720616,0.0,1.7000000000000028,28.975402400145157,38.800000000000004
2010,TENNESSEE,56.0,WHEAT,71.7,31.1,194.0,Low,-17.996146435452786,7.692307692307687,1.7000000000000028,28.975402400145157,38.800000000000004
2010,TENNESSEE,56.0,WHEAT,71.7,31.1,194.0,Low,-17.996146435452786,0.0,1.7000000000000028,28.975402400145157,38.800000000000004
2011,TENNESSEE,68.0,WHEAT,67.7,16.5,172.0,Low,-0.42389210019266954,21.42857142857142,2.299999999999997,-31.572535704103053,34.4
2011,TENNESSEE,68.0,WHEAT,67.7,16.5,172.0,Low,-0.42389210019266954,0.0,2.299999999999997,-31.572535704103053,34.4
2011,TENNESSEE,70.0,WHEAT,67.7,16.5,172.0,Low,2.5048169556840167,2.941176470588225,2.299999999999997,-31.572535704103053,34.4
2011,TENNESSEE,70.0,WHEAT,67.7,16.5,172.0,Low,2.5048169556840167,0.0,2.299999999999997,-31.572535704103053,34.4
2011,TENNESSEE,55.0,WHEAT,67.7,16.5,172.0,Low,-19.46050096339113,-21.42857142857143,2.299999999999997,-31.572535704103053,34.4
2011,TENNESSEE,57.0,WHEAT,67.7,16.5,172.0,Low,-16.531791907514442,3.6363636363636376,2.299999999999997,-31.572535704103053,34.4
2012,TENNESSEE,61.7,WHEAT,70.5,19.5,140.0,Low,-9.649325626204226,8.245614035087723,0.5,-19.13117855939452,28.000000000000004
2012,TENNESSEE,61.7,WHEAT,70.5,19.5,140.0,Low,-9.649325626204226,0.0,0.5,-19.13117855939452,28.000000000000004
2012,TENNESSEE,63.0,WHEAT,70.5,19.5,140.0,Low,-7.745664739884385,2.1069692058346856,0.5,-19.13117855939452,28.000000000000004
2012,TENNESSEE,63.0,WHEAT,70.5,19.5,140.0,Low,-7.745664739884385,0.0,0.5,-19.13117855939452,28.000000000000004
2012,TENNESSEE,66.0,WHEAT,70.5,19.5,140.0,Low,-3.3526011560693556,4.761904761904767,0.5,-19.13117855939452,28.000000000000004
2012,TENNESSEE,66.0,WHEAT,70.5,19.5,140.0,Low,-3.3526011560693556,0.0,0.5,-19.13117855939452,28.000000000000004
2012,TENNESSEE,63.0,WHEAT,70.5,19.5,140.0,Low,-7.745664739884385,-4.545454545454541,0.5,-19.13117855939452,28.000000000000004
2012,TENNESSEE,63.0,WHEAT,70.5,19.5,140.0,Low,-7.745664739884385,0.0,0.5,-19.13117855939452,28.000000000000004
2013,TENNESSEE,84.0,WHEAT,69.8,28.5,212.0,Moderate,23.00578034682082,33.33333333333333,0.20000000000000284,18.192892874731083,42.4
2013,TENNESSEE,84.0,WHEAT,69.8,28.5,212.0,Moderate,23.00578034682082,0.0,0.20000000000000284,18.192892874731083,42.4
2013,TENNESSEE,76.0,WHEAT,69.8,28.5,212.0,Moderate,11.290944123314075,-9.523809523809524,0.20000000000000284,18.192892874731083,42.4
2013,TENNESSEE,71.0,WHEAT,69.8,28.5,212.0,Moderate,3.96917148362236,-6.578947368421051,0.20000000000000284,18.192892874731083,42.4
2013,TENNESSEE,71.0,WHEAT,69.8,28.5,212.0,Moderate,3.96917148362236,0.0,0.20000000000000284,18.192892874731083,42.4
2013,TENNESSEE,68.0,WHEAT,69.8,28.5,212.0,Moderate,-0.42389210019266954,-4.225352112676061,0.20000000000000284,18.192892874731083,42.4
2013,TENNESSEE,68.0,WHEAT,69.8,28.5,212.0,Moderate,-0.42389210019266954,0.0,0.20000000000000284,18.192892874731083,42.4
2013,TENNESSEE,67.0,WHEAT,69.8,28.5,212.0,Moderate,-1.8882466281310124,-1.4705882352941124,0.20000000000000284,18.192892874731083,42.4
2013,TENNESSEE,65.0,WHEAT,69.8,28.5,212.0,Moderate,-4.816955684007699,-2.985074626865669,0.20000000000000284,18.192892874731083,42.4
2014,TENNESSEE,66.0,WHEAT,67.0,31.9,239.0,Moderate,-3.3526011560693556,1.538461538461533,3.0,32.29309763873409,47.8
2014,TENNESSEE,66.0,WHEAT,67.0,31.9,239.0,Moderate,-3.3526011560693556,0.0,3.0,32.29309763873409,47.8
2014,TENNESSEE,68.0,WHEAT,67.0,31.9,239.0,Moderate,-0.42389210019266954,3.0303030303030276,3.0,32.29309763873409,47.8
2014,TENNESSEE,68.0,WHEAT,67.0,31.9,239.0,Moderate,-0.42389210019266954,0.0,3.0,32.29309763873409,47.8
2014,TENNESSEE,70.0,WHEAT,67.0,31.9,239.0,Moderate,2.5048169556840167,2.941176470588225,3.0,32.29309763873409,47.8
2014,TENNESSEE,70.0,WHEAT,67.0,31.9,239.0,Moderate,2.5048169556840167,0.0,3.0,32.29309763873409,47.8
2015,TENNESSEE,68.0,WHEAT,68.6,16.8,177.0,Low,-0.42389210019266954,-2.857142857142858,1.4000000000000057,-30.3283999896322,35.4
2015,TENNESSEE,67.0,WHEAT,68.6,16.8,177.0,Low,-1.8882466281310124,-1.4705882352941124,1.4000000000000057,-30.3283999896322,35.4
2015,TENNESSEE,67.0,WHEAT,68.6,16.8,177.0,Low,-1.8882466281310124,0.0,1.4000000000000057,-30.3283999896322,35.4
2015,TENNESSEE,68.0,WHEAT,68.6,16.8,177.0,Low,-0.42389210019266954,1.4925373134328401,1.4000000000000057,-30.3283999896322,35.4
2015,TENNESSEE,67.0,WHEAT,68.6,16.8,177.0,Low,-1.8882466281310124,-1.4705882352941124,1.4000000000000057,-30.3283999896322,35.4
2015,TENNESSEE,67.0,WHEAT,68.6,16.8,177.0,Low,-1.8882466281310124,0.0,1.4000000000000057,-30.3283999896322,35.4
2015,TENNESSEE,71.0,WHEAT,68.6,16.8,177.0,Low,3.96917148362236,5.970149253731338,1.4000000000000057,-30.3283999896322,35.4
2015,TENNESSEE,69.0,WHEAT,68.6,16.8,177.0,Low,1.0404624277456735,-2.8169014084507005,1.4000000000000057,-30.3283999896322,35.4
2016,TENNESSEE,73.0,WHEAT,66.9,20.3,235.0,Moderate,6.897880539499046,5.797101449275366,3.0999999999999943,-15.813483320805574,47.0
2016,TENNESSEE,73.0,WHEAT,66.9,20.3,235.0,Moderate,6.897880539499046,0.0,3.0999999999999943,-15.813483320805574,47.0
2016,TENNESSEE,71.0,WHEAT,66.9,20.3,235.0,Moderate,3.96917148362236,-2.73972602739726,3.0999999999999943,-15.813483320805574,47.0
2016,TENNESSEE,71.0,WHEAT,66.9,20.3,235.0,Moderate,3.96917148362236,0.0,3.0999999999999943,-15.813483320805574,47.0
2016,TENNESSEE,71.0,WHEAT,66.9,20.3,235.0,Moderate,3.96917148362236,0.0,3.0999999999999943,-15.813483320805574,47.0
2016,TENNESSEE,72.0,WHEAT,66.9,20.3,235.0,Moderate,5.433526011560703,1.4084507042253502,3.0999999999999943,-15.813483320805574,47.0
2017,TENNESSEE,56.3,WHEAT,64.2,22.4,102.0,Low,-17.556840077071286,-21.805555555555557,5.799999999999997,-7.10453331950961,20.4
2017,TENNESSEE,68.4,WHEAT,64.2,22.4,102.0,Low,0.16184971098267606,21.492007104795753,5.799999999999997,-7.10453331950961,20.4
2017,TENNESSEE,74.7,WHEAT,64.2,22.4,102.0,Low,9.387283236994232,9.210526315789469,5.799999999999997,-7.10453331950961,20.4
2017,TENNESSEE,30.0,WHEAT,64.2,22.4,102.0,Low,-56.06936416184971,-59.83935742971887,5.799999999999997,-7.10453331950961,20.4
2017,TENNESSEE,56.3,WHEAT,64.2,22.4,102.0,Low,-17.556840077071286,87.66666666666664,5.799999999999997,-7.10453331950961,20.4
2017,TENNESSEE,68.4,WHEAT,64.2,22.4,102.0,Low,0.16184971098267606,21.492007104795753,5.799999999999997,-7.10453331950961,20.4
2017,TENNESSEE,74.7,WHEAT,64.2,22.4,102.0,Low,9.387283236994232,9.210526315789469,5.799999999999997,-7.10453331950961,20.4
2017,TENNESSEE,70.0,WHEAT,64.2,22.4,102.0,Low,2.5048169556840167,-6.291834002677376,5.799999999999997,-7.10453331950961,20.4
2017,TENNESSEE,70.0,WHEAT,64.2,22.4,102.0,Low,2.5048169556840167,0.0,5.799999999999997,-7.10453331950961,20.4
2017,TENNESSEE,72.0,WHEAT,64.2,22.4,102.0,Low,5.433526011560703,2.857142857142847,5.799999999999997,-7.10453331950961,20.4
2017,TENNESSEE,72.0,WHEAT,64.2,22.4,102.0,Low,5.433526011560703,0.0,5.799999999999997,-7.10453331950961,20.4
2017,TENNESSEE,73.0,WHEAT,64.2,22.4,102.0,Low,6.897880539499046,1.388888888888884,5.799999999999997,-7.10453331950961,20.4
2017,TENNESSEE,73.0,WHEAT,64.2,22.4,102.0,Low,6.897880539499046,0.0,5.799999999999997,-7.10453331950961,20.4
2018,TENNESSEE,70.0,WHEAT,70.5,20.2,241.0,Moderate,2.5048169556840167,-4.109589041095896,0.5,-16.2281952256292,48.199999999999996
2018,TENNESSEE,70.0,WHEAT,70.5,20.2,241.0,Moderate,2.5048169556840167,0.0,0.5,-16.2281952256292,48.199999999999996
2018,TENNESSEE,65.0,WHEAT,70.5,20.2,241.0,Moderate,-4.816955684007699,-7.14285714285714,0.5,-16.2281952256292,48.199999999999996
2018,TENNESSEE,65.0,WHEAT,70.5,20.2,241.0,Moderate,-4.816955684007699,0.0,0.5,-16.2281952256292,48.199999999999996
2018,TENNESSEE,63.0,WHEAT,70.5,20.2,241.0,Moderate,-7.745664739884385,-3.076923076923077,0.5,-16.2281952256292,48.199999999999996
2018,TENNESSEE,63.0,WHEAT,70.5,20.2,241.0,Moderate,-7.745664739884385,0.0,0.5,-16.2281952256292,48.199999999999996
2018,TENNESSEE,75.0,WHEAT,70.5,20.2,241.0,Moderate,9.826589595375731,19.047619047619047,0.5,-16.2281952256292,48.199999999999996
2018,TENNESSEE,72.0,WHEAT,70.5,20.2,241.0,Moderate,5.433526011560703,-4.0000000000000036,0.5,-16.2281952256292,48.199999999999996
2019,TENNESSEE,67.0,WHEAT,66.8,27.8,176.0,Low,-1.8882466281310124,-6.944444444444442,3.200000000000003,15.289909540965763,35.199999999999996
2019,TENNESSEE,67.0,WHEAT,66.8,27.8,176.0,Low,-1.8882466281310124,0.0,3.200000000000003,15.289909540965763,35.199999999999996
2019,TENNESSEE,66.0,WHEAT,66.8,27.8,176.0,Low,-3.3526011560693556,-1.4925373134328401,3.200000000000003,15.289909540965763,35.199999999999996
2019,TENNESSEE,66.0,WHEAT,66.8,27.8,176.0,Low,-3.3526011560693556,0.0,3.200000000000003,15.289909540965763,35.199999999999996
2019,TENNESSEE,67.0,WHEAT,66.8,27.8,176.0,Low,-1.8882466281310124,1.5151515151515138,3.200000000000003,15.289909540965763,35.199999999999996
2019,TENNESSEE,65.0,WHEAT,66.8,27.8,176.0,Low,-4.816955684007699,-2.985074626865669,3.200000000000003,15.289909540965763,35.199999999999996
2020,TENNESSEE,59.0,WHEAT,66.7,28.5,126.0,Low,-13.603082851637756,-9.230769230769232,3.299999999999997,18.192892874731083,25.2
2020,TENNESSEE,59.0,WHEAT,66.7,28.5,126.0,Low,-13.603082851637756,0.0,3.299999999999997,18.192892874731083,25.2
2020,TENNESSEE,61.0,WHEAT,66.7,28.5,126.0,Low,-10.674373795761072,3.3898305084745672,3.299999999999997,18.192892874731083,25.2
2020,TENNESSEE,61.0,WHEAT,66.7,28.5,126.0,Low,-10.674373795761072,0.0,3.299999999999997,18.192892874731083,25.2
2020,TENNESSEE,66.0,WHEAT,66.7,28.5,126.0,Low,-3.3526011560693556,8.196721311475418,3.299999999999997,18.192892874731083,25.2
2020,TENNESSEE,66.0,WHEAT,66.7,28.5,126.0,Low,-3.3526011560693556,0.0,3.299999999999997,18.192892874731083,25.2
2021,TENNESSEE,71.0,WHEAT,67.7,27.4,134.0,Low,3.96917148362236,7.575757575757569,2.299999999999997,13.631061921671284,26.8
2021,TENNESSEE,71.0,WHEAT,67.7,27.4,134.0,Low,3.96917148362236,0.0,2.299999999999997,13.631061921671284,26.8
2021,TENNESSEE,74.0,WHEAT,67.7,27.4,134.0,Low,8.362235067437389,4.225352112676051,2.299999999999997,13.631061921671284,26.8
2021,TENNESSEE,74.0,WHEAT,67.7,27.4,134.0,Low,8.362235067437389,0.0,2.299999999999997,13.631061921671284,26.8
2021,TENNESSEE,69.0,WHEAT,67.7,27.4,134.0,Low,1.0404624277456735,-6.756756756756754,2.299999999999997,13.631061921671284,26.8
2021,TENNESSEE,70.0,WHEAT,67.7,27.4,134.0,Low,2.5048169556840167,1.449275362318847,2.299999999999997,13.631061921671284,26.8
2022,TENNESSEE,68.9,WHEAT,72.4,21.6,167.0,Low,0.8940269749518476,-1.571428571428568,2.4000000000000057,-10.42222855809854,33.4
2022,TENNESSEE,68.9,WHEAT,72.4,21.6,167.0,Low,0.8940269749518476,0.0,2.4000000000000057,-10.42222855809854,33.4
2022,TENNESSEE,73.0,WHEAT,72.4,21.6,167.0,Low,6.897880539499046,5.950653120464433,2.4000000000000057,-10.42222855809854,33.4
2022,TENNESSEE,73.0,WHEAT,72.4,21.6,167.0,Low,6.897880539499046,0.0,2.4000000000000057,-10.42222855809854,33.4
2022,TENNESSEE,71.0,WHEAT,72.4,21.6,167.0,Low,3.96917148362236,-2.73972602739726,2.4000000000000057,-10.42222855809854,33.4
2022,TENNESSEE,71.0,WHEAT,72.4,21.6,167.0,Low,3.96917148362236,0.0,2.4000000000000057,-10.42222855809854,33.4
2022,TENNESSEE,73.0,WHEAT,72.4,21.6,167.0,Low,6.897880539499046,2.8169014084507005,2.4000000000000057,-10.42222855809854,33.4
2022,TENNESSEE,76.0,WHEAT,72.4,21.6,167.0,Low,11.290944123314075,4.109589041095885,2.4000000000000057,-10.42222855809854,33.4
2023,TENNESSEE,80.0,WHEAT,69.1,28.0,129.0,Low,17.148362235067445,5.263157894736836,0.9000000000000057,16.119333350612997,25.8
2023,TENNESSEE,80.0,WHEAT,69.1,28.0,129.0,Low,17.148362235067445,0.0,0.9000000000000057,16.119333350612997,25.8
2023,TENNESSEE,75.0,WHEAT,69.1,28.0,129.0,Low,9.826589595375731,-6.25,0.9000000000000057,16.119333350612997,25.8
2023,TENNESSEE,75.0,WHEAT,69.1,28.0,129.0,Low,9.826589595375731,0.0,0.9000000000000057,16.119333350612997,25.8
2023,TENNESSEE,71.0,WHEAT,69.1,28.0,129.0,Low,3.96917148362236,-5.333333333333334,0.9000000000000057,16.119333350612997,25.8
2023,TENNESSEE,72.0,WHEAT,69.1,28.0,129.0,Low,5.433526011560703,1.4084507042253502,0.9000000000000057,16.119333350612997,25.8
2024,TENNESSEE,75.0,WHEAT,69.4,24.3,127.0,Low,9.826589595375731,4.166666666666674,0.5999999999999943,0.7749928721391383,25.4
2024,TENNESSEE,75.0,WHEAT,69.4,24.3,127.0,Low,9.826589595375731,0.0,0.5999999999999943,0.7749928721391383,25.4
2024,TENNESSEE,76.0,WHEAT,69.4,24.3,127.0,Low,11.290944123314075,1.333333333333342,0.5999999999999943,0.7749928721391383,25.4
2024,TENNESSEE,76.0,WHEAT,69.4,24.3,127.0,Low,11.290944123314075,0.0,0.5999999999999943,0.7749928721391383,25.4
2024,TENNESSEE,76.0,WHEAT,69.4,24.3,127.0,Low,11.290944123314075,0.0,0.5999999999999943,0.7749928721391383,25.4
2024,TENNESSEE,80.0,WHEAT,69.4,24.3,127.0,Low,17.148362235067445,5.263157894736836,0.5999999999999943,0.7749928721391383,25.4
2025,TENNESSEE,74.0,WHEAT,70.0,28.0,241.0,Moderate,8.362235067437389,-7.499999999999996,0.0,16.119333350612997,48.199999999999996
2025,TENNESSEE,74.0,WHEAT,70.0,28.0,241.0,Moderate,8.362235067437389,0.0,0.0,16.119333350612997,48.199999999999996
2025,TENNESSEE,73.0,WHEAT,70.0,28.0,241.0,Moderate,6.897880539499046,-1.3513513513513487,0.0,16.119333350612997,48.199999999999996
2025,TENNESSEE,73.0,WHEAT,70.0,28.0,241.0,Moderate,6.897880539499046,0.0,0.0,16.119333350612997,48.199999999999996
2025,TENNESSEE,75.0,WHEAT,70.0,28.0,241.0,Moderate,9.826589595375731,2.7397260273972712,0.0,16.119333350612997,48.199999999999996
2025,TENNESSEE,75.0,WHEAT,70.0,28.0,241.0,Moderate,9.826589595375731,0.0,0.0,16.119333350612997,48.199999999999996
2010,TEXAS,144.0,CORN,74.2,15.9,239.0,Moderate,32.7588123369448,,4.200000000000003,-38.822624086187,47.8
2010,TEXAS,140.0,CORN,74.2,15.9,239.0,Moderate,29.071067549807445,-2.777777777777779,4.200000000000003,-38.822624086187,47.8
